Date,State,CONTRIBUTOR ID,LGA,Locality,Outlet Type,Latitude,Longitude,Country,Sector,Food Item,UOM,Quantity,UOM2,Price Category,Price,Weight,UPRICE
2024-11-27,EDO,11,ESAN WEST,,Neighborhood shops kiosk,6.7538367,6.05501,Nigeria,Rural,Yam confirm,1.0,1.0,1.0,Wholesale,1500.0,1.0,1500.0
2024-11-27,TARABA ,12,JALINGO,,City market,8.8959469,11.3594172,Nigeria,Urban,Yam confirm,1.0,10.0,1.0,Retail,1500.0,1.0,1500.0
2024-11-27,TARABA ,12,JALINGO,,RoadSide shops street vendors,8.8945808,11.3603313,Nigeria,Urban,Yam confirm,1.0,15.0,1.0,Retail,1200.0,1.0,1200.0
2024-11-27,TARABA ,12,JALINGO,,Open air or covered market,8.8946729,11.3603961,Nigeria,Urban,Yam confirm,1.0,7.0,1.0,Wholesale,1200.0,1.0,1200.0
2024-11-27,LAGOS,26,IKORORDU,,Neighborhood shops kiosk,6.6561557,3.5163557,Nigeria,Urban,Yam confirm,5.0,1.0,5.0,Retail,2500.0,5.0,500.0
2024-11-27,LAGOS,26,IKORORDU,,Open air or covered market,6.6271765,3.5075452,Nigeria,Urban,Yam confirm,5.0,1.0,5.0,Wholesale,2500.0,5.0,500.0
2024-11-27,LAGOS,26,IKORORDU,,RoadSide shops street vendors,6.6697127,3.6706976,Nigeria,Rural,Yam confirm,1.0,1.0,1.0,Wholesale,1700.0,1.0,1700.0
2024-11-27,ADAMAWA,4,NUMAN,,Supermarket,9.4656694,12.028079,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Wholesale,5500.0,1.0,5500.0
2024-11-27,NIGER,11,SULEJA,,Open air or covered market,9.1812241,7.1798821,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1100.0,1.0,1100.0
2024-11-27,NIGER,11,SULEJA,,RoadSide shops street vendors,9.1783582,7.1799524,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Farmgate,1100.0,1.0,1100.0
2024-11-27,NIGER,11,SULEJA,,Neighborhood shops kiosk,9.1370321,7.2035025,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1000.0,1.0,1000.0
2024-11-27,TARABA ,10,LAU,,RoadSide shops street vendors,9.2082854,11.2741925,Nigeria,Rural,Yam confirm,1.0,5.0,1.0,Retail,10000.0,1.0,10000.0
2024-11-27,TARABA ,10,LAU,,RoadSide shops street vendors,9.2073545,11.2718447,Nigeria,Rural,Yam confirm,1.0,5.0,1.0,Retail,8000.0,1.0,8000.0
2024-11-27,TARABA ,10,LAU,,Local village market,9.2073991,11.2719667,Nigeria,Rural,Yam confirm,1.0,10.0,1.0,Retail,18000.0,1.0,18000.0
2024-11-27,FCT,6,MUNICIPAL AREA COUNCIL,,Local village market,8.9494349,7.4424133,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2000.0,1.0,2000.0
2024-11-27,FCT,6,MUNICIPAL AREA COUNCIL,,Open air or covered market,8.9494917,7.4422571,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1700.0,1.0,1700.0
2024-11-27,FCT,6,MUNICIPAL AREA COUNCIL,,RoadSide shops street vendors,8.9507069,7.4426063,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1800.0,1.0,1800.0
2024-11-27,RIVERS,11,OBIO AKPOR,,City market,4.8029152,6.990643,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,17500.0,1.0,17500.0
2024-11-27,RIVERS,11,OBIO AKPOR,,City market,4.8028834,6.9904075,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,20000.0,1.0,20000.0
2024-11-27,RIVERS,11,OBIO AKPOR,,City market,4.8030933,6.9910755,Nigeria,Urban,Yam confirm,1.0,3.0,1.0,Retail,12000.0,1.0,12000.0
2024-11-27,NASARAWA,20,KARU,,Neighborhood shops kiosk,8.862391,7.5849953,Nigeria,Rural,Yam confirm,1.0,5.0,1.0,Retail,3000.0,1.0,3000.0
2024-11-27,NASARAWA,16,KARU,,RoadSide shops street vendors,9.0215132,7.6096473,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,2000.0,1.0,2000.0
2024-11-27,NASARAWA,16,KARU,,Specialized stores,9.0213417,7.6093592,Nigeria,Urban,Yam confirm,1.0,3.0,1.0,Wholesale,2300.0,1.0,2300.0
2024-11-27,NASARAWA,16,KARU,,Local village market,9.021347,7.6094368,Nigeria,Urban,Yam confirm,1.4,1.0,1.4,Retail,1500.0,1.4,1071.43
2024-11-27,KWARA,16,ISIN,,Local village market,8.3140976,4.9644953,Nigeria,Rural,Yam confirm,1.0,5.0,1.0,Retail,4500.0,1.0,4500.0
2024-11-27,EKITI,17,IREPODUN/IFELODUN,,Neighborhood shops kiosk,7.730083,5.2626835,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1600.0,1.0,1600.0
2024-11-27,KWARA,16,ISIN,,Local village market,8.2329779,4.8878468,Nigeria,Rural,Yam confirm,1.0,5.0,1.0,Retail,3500.0,1.0,3500.0
2024-11-27,EKITI,17,IREPODUN/IFELODUN,,RoadSide shops street vendors,7.7301275,5.2624289,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,7500.0,1.0,7500.0
2024-11-27,EKITI,17,IREPODUN/IFELODUN,,Open air or covered market,7.7300945,5.2611257,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Wholesale,8000.0,1.0,8000.0
2024-11-27,BAYELSA,10,YENAGOA,,Neighborhood shops kiosk,4.8830439,6.2883192,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1500.0,1.0,1500.0
2024-11-27,BAYELSA,10,YENAGOA,,RoadSide shops street vendors,4.883132,6.2883288,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Wholesale,2500.0,1.0,2500.0
2024-11-27,KATSINA,7,KATSINA,,RoadSide shops street vendors,13.00927,7.6143553,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2000.0,1.0,2000.0
2024-11-27,KATSINA,7,KATSINA,,RoadSide shops street vendors,13.0098728,7.6139209,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,800.0,1.0,800.0
2024-11-27,KADUNA,11,ZARIA,,Open air or covered market,11.0912041,7.7164521,Nigeria,Urban,Yam confirm,1.0,3.0,1.0,Retail,3000.0,1.0,3000.0
2024-11-27,LAGOS,23,SURULERE,,Neighborhood shops kiosk,6.5040081,3.3556932,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,3000.0,1.0,3000.0
2024-11-27,OGUN,15,ABEOKUTA SOUTH,,Neighborhood shops kiosk,7.1669573,3.364962,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1500.0,1.0,1500.0
2024-11-27,OGUN,15,ABEOKUTA SOUTH,,Open air or covered market,7.1701745,3.3591843,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Wholesale,1500.0,1.0,1500.0
2024-11-27,OGUN,15,ABEOKUTA SOUTH,,RoadSide shops street vendors,7.1670904,3.3651121,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1500.0,1.0,1500.0
2024-11-27,NASARAWA,2,KARU,,RoadSide shops street vendors,9.0213855,7.6092113,Nigeria,Urban,Yam confirm,1.0,7.0,1.0,Wholesale,1100.0,1.0,1100.0
2024-11-27,NASARAWA,2,KARU,,Open air or covered market,9.0214554,7.6097604,Nigeria,Urban,Yam confirm,1.0,3.0,1.0,Retail,1500.0,1.0,1500.0
2024-11-27,NASARAWA,2,KARU,,Neighborhood shops kiosk,9.0213106,7.6094211,Nigeria,Urban,Yam confirm,1.0,2.0,1.0,Retail,1200.0,1.0,1200.0
2024-11-27,CROSS RIVER,1,CALABAR MUNICIPAL,,RoadSide shops street vendors,4.9597429,8.3258904,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2800.0,1.0,2800.0
2024-11-27,CROSS RIVER,1,CALABAR MUNICIPAL,,RoadSide shops street vendors,4.9595279,8.3255106,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2800.0,1.0,2800.0
2024-11-27,CROSS RIVER,1,CALABAR MUNICIPAL,,RoadSide shops street vendors,4.9597314,8.3256369,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,3000.0,1.0,3000.0
2024-11-27,KWARA,19,EDU,,Open air or covered market,8.7862276,5.2952127,Nigeria,Rural,Yam confirm,1.0,5.0,1.0,Retail,10000.0,1.0,10000.0
2024-11-27,KWARA,19,EDU,,RoadSide shops street vendors,8.8464273,5.416571,Nigeria,Rural,Yam confirm,1.0,5.0,1.0,Retail,10000.0,1.0,10000.0
2024-11-27,KWARA,19,EDU,,RoadSide shops street vendors,8.8547284,5.4175089,Nigeria,Rural,Yam confirm,1.0,5.0,1.0,Retail,10500.0,1.0,10500.0
2024-11-27,KADUNA,1,ZANGON KATAF,,Neighborhood shops kiosk,9.8661799,7.9542453,Nigeria,Rural,Yam confirm,1.0,7.0,1.0,Retail,5000.0,1.0,5000.0
2024-11-27,KADUNA,1,ZANGON KATAF,,Open air or covered market,9.8729367,7.9540423,Nigeria,Rural,Yam confirm,1.0,4.0,1.0,Wholesale,2500.0,1.0,2500.0
2024-11-27,KADUNA,1,ZANGON KATAF,,RoadSide shops street vendors,9.8732881,7.954008,Nigeria,Rural,Yam confirm,1.4,7.0,1.4,Retail,5000.0,1.4,3571.43
2024-11-27,FCT,3,GWAGWALADA AREA COUNCIL,,Supermarket,8.946017,7.0745456,Nigeria,Rural,Yam confirm,1.0,1.0,1.0,Retail,2000.0,1.0,2000.0
2024-11-27,FCT,3,GWAGWALADA AREA COUNCIL,,City market,8.9414854,7.0777072,Nigeria,Rural,Yam confirm,1.0,1.0,1.0,Retail,2000.0,1.0,2000.0
2024-11-27,FCT,3,GWAGWALADA AREA COUNCIL,,RoadSide shops street vendors,8.932459,7.0864759,Nigeria,Rural,Yam confirm,1.0,1.0,1.0,Retail,1800.0,1.0,1800.0
2024-11-27,KADUNA,11,ZARIA,,Neighborhood shops kiosk,11.0944613,7.7099868,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1000.0,1.0,1000.0
2024-11-27,ABIA,4,ABA NORTH,,Open air or covered market,5.1195094,7.3351385,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,3000.0,1.0,3000.0
2024-11-27,KOGI,4,LOKOJA,,Neighborhood shops kiosk,7.8025162,6.6996485,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1800.0,1.0,1800.0
2024-11-27,BORNO,3,BAMA,,Neighborhood shops kiosk,11.8456539,13.1101646,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2200.0,1.0,2200.0
2024-11-27,BORNO,3,BAMA,,Neighborhood shops kiosk,11.8343458,13.0983293,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2300.0,1.0,2300.0
2024-11-27,BORNO,3,BAMA,,RoadSide shops street vendors,11.8342512,13.0987647,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2500.0,1.0,2500.0
2024-11-27,ONDO,2,OKITIPUPA,,RoadSide shops street vendors,6.4980102,4.7775089,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Wholesale,1500.0,1.0,1500.0
2024-11-27,ONDO,2,OKITIPUPA,,RoadSide shops street vendors,6.4981273,4.7777625,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Wholesale,2000.0,1.0,2000.0
2024-11-27,ONDO,2,OKITIPUPA,,RoadSide shops street vendors,6.4965059,4.7773695,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Wholesale,2000.0,1.0,2000.0
2024-11-27,OSUN,2,OSOGBO,,Open air or covered market,7.7797244,4.5490971,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,6000.0,1.0,6000.0
2024-11-27,OSUN,2,OSOGBO,,Open air or covered market,7.7429325,4.574136,Nigeria,Urban,Yam confirm,1.5,3.0,1.5,Retail,3000.0,1.5,2000.0
2024-11-27,OSUN,2,OSOGBO,,Open air or covered market,7.7425845,4.5734344,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,5000.0,1.0,5000.0
2024-11-27,BAYELSA,11,SAGBAMA,,Bulk and discount stores,5.1528591,6.1878098,Nigeria,Rural,Yam confirm,1.0,1.0,1.0,Wholesale,1800.0,1.0,1800.0
2024-11-27,AKWA IBOM,5,UYO,,Open air or covered market,5.0210563,7.8809353,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2000.0,1.0,2000.0
2024-11-27,FCT,7,MUNICIPAL AREA COUNCIL,,Neighborhood shops kiosk,9.0334422,7.4686256,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2500.0,1.0,2500.0
2024-11-27,CROSS RIVER,2,CALABAR MUNICIPAL,,Bulk and discount stores,5.0589531,8.354209,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2500.0,1.0,2500.0
2024-11-27,CROSS RIVER,2,CALABAR MUNICIPAL,,RoadSide shops street vendors,5.0638293,8.3527675,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2000.0,1.0,2000.0
2024-11-27,CROSS RIVER,2,CALABAR MUNICIPAL,,RoadSide shops street vendors,5.0644681,8.3519089,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2700.0,1.0,2700.0
2024-11-27,JIGAWA,9,BABURA,,Open air or covered market,12.1500955,9.1578356,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1700.0,1.0,1700.0
2024-11-27,JIGAWA,9,BABURA,,Open air or covered market,12.1500722,9.1582623,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1600.0,1.0,1600.0
2024-11-27,JIGAWA,9,BABURA,,Open air or covered market,12.1504495,9.1583445,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1700.0,1.0,1700.0
2024-11-27,KATSINA,5,MATAZU,,Local village market,12.1271395,7.6763332,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1200.0,1.0,1200.0
2024-11-27,KATSINA,5,MATAZU,,City market,12.1277024,7.6766794,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1250.0,1.0,1250.0
2024-11-27,KATSINA,5,MATAZU,,Local village market,12.1270772,7.6764182,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1100.0,1.0,1100.0
2024-11-27,KADUNA,11,ZARIA,,RoadSide shops street vendors,11.0944639,7.7099634,Nigeria,Urban,Yam confirm,1.0,2.0,1.0,Retail,2000.0,1.0,2000.0
2024-11-27,KWARA,2,KAIAMA,,Neighborhood shops kiosk,9.6063033,3.939975,Nigeria,Rural,Yam confirm,1.0,5.0,1.0,Retail,2000.0,1.0,2000.0
2024-11-27,NASARAWA,Nas17,LAFIA,,Neighborhood shops kiosk,8.5434761,8.5316014,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1100.0,1.0,1100.0
2024-11-27,GOMBE,4,GOMBE,,Open air or covered market,10.2875395,11.1785597,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,10000.0,1.0,10000.0
2024-11-27,NIGER,1,LAPAI,,Open air or covered market,9.0465182,6.5747644,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Wholesale,3000.0,1.0,3000.0
2024-11-27,NIGER,1,LAPAI,,Neighborhood shops kiosk,9.0440533,6.5722182,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2800.0,1.0,2800.0
2024-11-27,GOMBE,4,GOMBE,,City market,10.2901251,11.179066,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,8000.0,1.0,8000.0
2024-11-27,KOGI,5,ADAVI,,Neighborhood shops kiosk,7.8186103,6.6407332,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1400.0,1.0,1400.0
2024-11-27,KOGI,5,ADAVI,,Neighborhood shops kiosk,7.8193654,6.6388055,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1300.0,1.0,1300.0
2024-11-27,KOGI,5,ADAVI,,Neighborhood shops kiosk,7.8176327,6.6380843,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1500.0,1.0,1500.0
2024-11-27,OSUN,10,IREWOLE,,Neighborhood shops kiosk,7.3851267,4.1782968,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,6000.0,1.0,6000.0
2024-11-27,OSUN,10,IREWOLE,,Neighborhood shops kiosk,7.3781829,4.1825161,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,5500.0,1.0,5500.0
2024-11-27,OYO,13,IBADAN NORTH,,City market,7.4362113,3.90999,Nigeria,Urban,Yam confirm,1.0,3.0,1.0,Wholesale,5500.0,1.0,5500.0
2024-11-27,OSUN,10,IREWOLE,,RoadSide shops street vendors,7.3808844,4.1831963,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,5000.0,1.0,5000.0
2024-11-27,OYO,13,IBADAN NORTH,,RoadSide shops street vendors,7.431152,3.9129793,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2000.0,1.0,2000.0
2024-11-27,DELTA,19,ETHIOPE EAST,,Supermarket,5.7833404,6.1001098,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2888.0,1.0,2888.0
2024-11-28,EKITI,5,ADO EKITI,,RoadSide shops street vendors,7.5966778,5.227163,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,7000.0,1.0,7000.0
2024-11-28,EKITI,5,ADO EKITI,,RoadSide shops street vendors,7.596699,5.2266666,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,8000.0,1.0,8000.0
2024-11-28,EKITI,5,ADO EKITI,,RoadSide shops street vendors,7.5971442,5.2258157,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,8000.0,1.0,8000.0
2024-11-28,EKITI,1,ADO EKITI,,RoadSide shops street vendors,7.5979144,5.2242665,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,9000.0,1.0,9000.0
2024-11-28,EKITI,1,ADO EKITI,,RoadSide shops street vendors,7.5980352,5.2237698,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,8500.0,1.0,8500.0
2024-11-28,EKITI,1,ADO EKITI,,RoadSide shops street vendors,7.5994284,5.2219846,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,9000.0,1.0,9000.0
2024-11-27,KWARA,2,KAIAMA,,RoadSide shops street vendors,9.6069075,3.9398161,Nigeria,Rural,Yam confirm,1.0,5.0,1.0,Retail,2200.0,1.0,2200.0
2024-11-27,LAGOS,15,ETI-OSA,,Open air or covered market,6.4446459,3.4820015,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,4500.0,1.0,4500.0
2024-11-27,ADAMAWA,7,MUBI NORTH,,City market,10.2700819,13.2681994,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1000.0,1.0,1000.0
2024-11-27,KADUNA,13,CHIKUN,,RoadSide shops street vendors,10.4758167,7.4451033,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,6000.0,1.0,6000.0
2024-11-27,KADUNA,13,CHIKUN,,RoadSide shops street vendors,10.4757433,7.445285,Nigeria,Urban,Yam confirm,1.0,4.0,1.0,Retail,6000.0,1.0,6000.0
2024-11-27,KADUNA,13,CHIKUN,,Open air or covered market,10.47556,7.4453467,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,7500.0,1.0,7500.0
2024-11-27,EDO,11,ESAN WEST,,RoadSide shops street vendors,6.7525734,6.0539689,Nigeria,Rural,Yam confirm,1.0,1.0,1.0,Wholesale,1000.0,1.0,1000.0
2024-11-27,OYO,11,IDO,,RoadSide shops street vendors,7.4185747,3.8591057,Nigeria,Urban,Yam confirm,1.0,3.0,1.0,Retail,6000.0,1.0,6000.0
2024-11-27,OYO,11,IDO,,Supermarket,7.4713776,3.7584764,Nigeria,Rural,Yam confirm,1.0,3.0,1.0,Wholesale,5500.0,1.0,5500.0
2024-11-27,OYO,11,IDO,,Neighborhood shops kiosk,7.4483007,3.8223516,Nigeria,Urban,Yam confirm,1.0,3.0,1.0,Retail,3000.0,1.0,3000.0
2024-11-27,LAGOS,19,ALIMOSHO,,Neighborhood shops kiosk,6.5608907,3.2918425,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2300.0,1.0,2300.0
2024-11-27,LAGOS,19,ALIMOSHO,,Neighborhood shops kiosk,6.5633085,3.2917974,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2300.0,1.0,2300.0
2024-11-27,LAGOS,19,ALIMOSHO,,Neighborhood shops kiosk,6.561603,3.2935768,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2300.0,1.0,2300.0
2024-11-27,RIVERS,12,ABUA-ODUA,,Supermarket,4.8543012,6.6468734,Nigeria,Rural,Yam confirm,1.0,5.0,1.0,Retail,22000.0,1.0,22000.0
2024-11-27,PLATEAU,5,MANGU,,Neighborhood shops kiosk,9.4867216,9.134014,Nigeria,Rural,Yam confirm,1.0,1.0,1.0,Retail,1000.0,1.0,1000.0
2024-11-27,PLATEAU,5,MANGU,,Neighborhood shops kiosk,9.4907182,9.1365406,Nigeria,Rural,Yam confirm,1.0,1.0,1.0,Retail,1100.0,1.0,1100.0
2024-11-27,PLATEAU,5,MANGU,,RoadSide shops street vendors,9.4909437,9.1362618,Nigeria,Rural,Yam confirm,1.0,1.0,1.0,Retail,1200.0,1.0,1200.0
2024-11-27,ONDO,3,OKITIPUPA,,RoadSide shops street vendors,6.4977962,4.777641,Nigeria,Urban,Yam confirm,1.5,1.0,1.5,Wholesale,1500.0,1.5,1000.0
2024-11-27,ONDO,3,OKITIPUPA,,RoadSide shops street vendors,6.4976682,4.7769295,Nigeria,Urban,Yam confirm,1.5,1.0,1.5,Wholesale,1500.0,1.5,1000.0
2024-11-27,ONDO,3,OKITIPUPA,,Neighborhood shops kiosk,6.495785,4.777034,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Wholesale,2000.0,1.0,2000.0
2024-11-27,OYO,9,IBADAN NORTH,,Open air or covered market,7.4323112,3.9133752,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1000.0,1.0,1000.0
2024-11-27,OYO,9,IBADAN NORTH,,Neighborhood shops kiosk,7.435245,3.9139393,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1500.0,1.0,1500.0
2024-11-27,OYO,9,IBADAN NORTH,,RoadSide shops street vendors,7.434209,3.9125356,Nigeria,Urban,Yam confirm,1.5,1.0,1.5,Retail,1200.0,1.5,800.0
2024-11-27,JIGAWA,5,GWIWA,,Neighborhood shops kiosk,12.7839817,8.3356583,Nigeria,Urban,Yam confirm,1.0,3.0,1.0,Retail,3700.0,1.0,3700.0
2024-11-27,KADUNA,5,JABA,,RoadSide shops street vendors,9.4495693,8.0081284,Nigeria,Rural,Yam confirm,1.0,1.0,1.0,Retail,5000.0,1.0,5000.0
2024-11-27,JIGAWA,5,GWIWA,,Neighborhood shops kiosk,12.7842611,8.3375758,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1500.0,1.0,1500.0
2024-11-27,KADUNA,5,JABA,,Open air or covered market,9.4506563,8.0072502,Nigeria,Rural,Yam confirm,1.4,1.0,1.4,Retail,6000.0,1.4,4285.71
2024-11-27,ENUGU,19,NSUKKA,,Open air or covered market,6.8519112,7.3994798,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1500.0,1.0,1500.0
2024-11-27,AKWA IBOM,Akw/01,UYO,,Open air or covered market,5.0278931,7.9626885,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,800.0,1.0,800.0
2024-11-27,AKWA IBOM,Akw/01,UYO,,Open air or covered market,5.0279102,7.9629344,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1500.0,1.0,1500.0
2024-11-27,KADUNA,5,JABA,,Local village market,9.4506678,8.0072188,Nigeria,Rural,Yam confirm,1.4,1.0,1.4,Retail,4500.0,1.4,3214.29
2024-11-27,LAGOS,17,IKORORDU,,Local village market,6.6158292,3.5694069,Nigeria,Rural,Yam confirm,1.0,5.0,1.0,Retail,14000.0,1.0,14000.0
2024-11-27,EKITI,15,IKERE,,Neighborhood shops kiosk,7.493924,5.2102304,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,8000.0,1.0,8000.0
2024-11-27,EKITI,15,IKERE,,Neighborhood shops kiosk,7.4924696,5.2137025,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,8000.0,1.0,8000.0
2024-11-27,EKITI,15,IKERE,,Neighborhood shops kiosk,7.4920501,5.2070568,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,8000.0,1.0,8000.0
2024-11-27,LAGOS,23,SURULERE,,Open air or covered market,6.5129241,3.3482899,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,3500.0,1.0,3500.0
2024-11-27,AKWA IBOM,10,UYO,,Open air or covered market,5.0169689,7.9259005,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,7000.0,1.0,7000.0
2024-11-27,ENUGU,19,NSUKKA,,Open air or covered market,6.85169,7.39942,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,1500.0,1.0,1500.0
2024-11-27,ADAMAWA,19,DEMSA,,Local village market,9.4248383,12.13134,Nigeria,Urban,Yam confirm,1.0,8.0,1.0,Retail,2300.0,1.0,2300.0
2024-11-27,ENUGU,1,ENUGU SOUTH,,RoadSide shops street vendors,6.4157933,7.4781267,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2300.0,1.0,2300.0
2024-11-27,ENUGU,1,ENUGU SOUTH,,RoadSide shops street vendors,6.4173686,7.4784126,Nigeria,Urban,Yam confirm,1.0,3.0,1.0,Wholesale,6000.0,1.0,6000.0
2024-11-27,ENUGU,1,ENUGU SOUTH,,Open air or covered market,6.4172741,7.4798892,Nigeria,Urban,Yam confirm,1.0,3.0,1.0,Retail,7500.0,1.0,7500.0
2024-11-27,TARABA ,11,JALINGO,,RoadSide shops street vendors,8.9137915,11.3479382,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,4800.0,1.0,4800.0
2024-11-27,TARABA ,11,JALINGO,,Open air or covered market,8.91366,11.3475544,Nigeria,Urban,Yam confirm,1.0,10.0,1.0,Wholesale,9500.0,1.0,9500.0
2024-11-27,TARABA ,11,JALINGO,,Neighborhood shops kiosk,8.9137903,11.3474271,Nigeria,Urban,Yam confirm,1.0,3.0,1.0,Retail,3500.0,1.0,3500.0
2024-11-27,LAGOS,29,ALIMOSHO,,RoadSide shops street vendors,6.6062811,3.2636858,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,10000.0,1.0,10000.0
2024-11-27,LAGOS,29,ALIMOSHO,,Open air or covered market,6.6179696,3.2995625,Nigeria,Urban,Yam confirm,1.0,2.0,1.0,Retail,3800.0,1.0,3800.0
2024-11-27,LAGOS,29,ALIMOSHO,,RoadSide shops street vendors,6.6062619,3.2638121,Nigeria,Urban,Yam confirm,1.0,5.0,1.0,Retail,12000.0,1.0,12000.0
2024-11-27,RIVERS,12,ABUA-ODUA,,Supermarket,4.8544436,6.6466177,Nigeria,Rural,Yam confirm,1.0,5.0,1.0,Retail,22000.0,1.0,22000.0
2024-11-27,DELTA,19,ETHIOPE EAST,,RoadSide shops street vendors,5.7820432,6.0887848,Nigeria,Urban,Yam confirm,1.0,1.0,1.0,Retail,2000.0,1.0,2000.0
